symbol,name,current,percent,volume
SH603138,海量数据,13.69,3.09,2070725
SZ300153,科泰电源,30.06,3.09,16860400
SH603063,禾望电气,30.05,3.09,9394495
SZ002709,天赐材料,17.4,3.08,14944474
SH688266,泽璟制药-U,106.27,3.08,1566490
SZ300949,奥雅股份,30.54,3.07,658800
SZ300541,先进数通,13.44,3.07,27460360
SZ003043,华亚智能,55.18,3.06,1216100
SZ002993,奥海科技,36.72,3.06,1443560
SH688091,上海谊众,43.8,3.06,1113526
SH601456,国联民生,9.76,3.06,36297302
SZ000533,顺钠股份,5.74,3.05,14457020
SZ301068,大地海洋,36.12,3.05,254990
SH603215,比依股份,15.9,3.05,6742700
SZ003019,宸展光电,29.07,3.05,2475589
SZ002946,新乳业,16.87,3.05,4842101
SZ002881,美格智能,48.95,3.05,11388636
SH688475,萤石网络,34.27,3.04,1261243
SH688230,芯导科技,44.76,3.04,486031
SZ000783,长江证券,6.45,3.04,48509391
SZ300591,万里马,5.09,3.04,14490070
SH688173,希荻微,13.2,3.04,5513630
SZ300044,ST赛为,3.05,3.04,90675271
SZ300168,万达信息,7.46,3.04,16037057
SZ300533,冰川网络,22.75,3.03,11109400
SH603369,今世缘,47.67,3.03,5883900
SZ301101,明月镜片,49.0,3.03,5514500
SZ301153,中科江南,23.15,3.03,2419980
SH600691,阳煤化工,2.05,3.02,16631610
SZ002171,楚江新材,8.86,3.02,5272500
SZ002402,和而泰,19.47,3.02,22202200
SZ300268,*ST佳沃,8.9,3.01,793500
SZ002273,水晶光电,19.49,3.01,21117689
SH688671,碧兴物联,18.13,3.01,292552
SZ301248,杰创智能,21.58,3.01,4689450
SH603716,塞力医疗,10.6,3.01,26945857
SH688202,美迪西,29.56,3.0,1700609
SH603787,新日股份,11.0,3.0,3493100
SZ002232,启明信息,16.84,3.0,2938826
SZ002501,利源股份,2.06,3.0,67673600
SZ301168,通灵股份,27.44,3.0,663100
SZ002195,岩山科技,5.15,3.0,144846507
SH600076,康欣新材,2.07,2.99,13095801
SH603619,中曼石油,16.17,2.99,10305700
SZ002244,滨江集团,10.35,2.99,16830127
SZ301122,采纳股份,19.27,2.99,891700
SZ300075,数字政通,16.22,2.98,9043460
SZ300991,创益通,20.37,2.98,2980980
SH603803,瑞斯康达,8.99,2.98,3443800
SH603219,富佳股份,14.58,2.97,2403700
SZ300767,震安科技,9.71,2.97,3525278
SZ301629,矽电股份,175.0,2.97,1171600
SZ002329,皇氏集团,3.12,2.97,34875208
SZ300333,兆日科技,11.1,2.97,7200000
SH603139,康惠制药,19.84,2.96,1841750
SH603825,华扬联众,11.47,2.96,2818000
SH603663,三祥新材,23.64,2.96,6748900
SZ002512,达华智能,4.17,2.96,16896270
SZ002103,广博股份,9.39,2.96,13459300
SZ300730,科创信息,11.86,2.95,3918950
SZ300071,福石控股,4.9,2.94,19423200
SZ002222,福晶科技,35.33,2.94,7583759
SH600408,安泰集团,1.75,2.94,14911150
SZ301339,通行宝,22.74,2.94,2855121
SZ301520,万邦医药,37.1,2.94,689700
SH688017,绿的谐波,144.75,2.93,1948498
SZ300017,网宿科技,11.61,2.93,50054073
SH688078,龙软科技,31.22,2.93,349657
SZ301302,华如科技,20.42,2.92,1342400
SZ300588,熙菱信息,11.64,2.92,1793700
SZ002652,扬子新材,2.82,2.92,5425300
SZ301308,江波龙,77.6,2.92,2531053
SZ002761,浙江建投,8.49,2.91,12624060
SZ000520,凤凰航运,4.24,2.91,11859700
SZ300830,金现代,8.13,2.91,9119000
SH688267,中触媒,25.15,2.91,599805
SH688343,云天励飞-U,55.23,2.91,5373210
SH688329,艾隆科技,15.56,2.91,503435
SH603308,应流股份,20.48,2.91,9275144
SH600151,航天机电,6.37,2.91,7098050
SZ002171,楚江新材,8.85,2.91,5272700
SH603026,石大胜华,34.38,2.9,1139400
SZ300264,佳创视讯,5.33,2.9,6621900
SZ300359,全通教育,5.34,2.89,6117550
SZ300956,英力股份,17.09,2.89,3213010
SZ002244,滨江集团,10.34,2.89,16842627
SZ300925,法本信息,21.44,2.88,8170200
SZ002319,乐通股份,9.65,2.88,2329300
SZ002622,皓宸医疗,2.5,2.88,9571300
SZ301428,世纪恒通,36.75,2.88,1640900
SZ300663,科蓝软件,15.37,2.88,8442978
SZ002044,美年健康,5.35,2.88,49826982
SZ301132,满坤科技,25.69,2.88,1532100
SZ002100,天康生物,6.42,2.88,38377838
SZ002660,茂硕电源,8.92,2.88,2800400
SZ002660,茂硕电源,8.92,2.88,2800400
SH688039,当虹科技,34.01,2.87,1356548
SZ000676,智度股份,7.89,2.87,14782468
SH600460,士兰微,25.1,2.87,16709384
SZ000533,顺钠股份,5.73,2.87,14457820
SH603212,赛伍技术,9.31,2.87,4261700
SZ301295,美硕科技,21.86,2.87,530620
SH603206,嘉环科技,16.48,2.87,2358000
SZ002949,华阳国际,13.6,2.87,1602400
SH603803,瑞斯康达,8.98,2.86,3445200
SH688573,信宇人,17.64,2.86,1085385
SZ300559,佳发教育,10.44,2.86,2454300
SZ300736,百邦科技,9.36,2.86,3013600
SZ301291,明阳电气,42.84,2.86,1167400
SH688060,云涌科技,33.2,2.85,150318
SH688272,富吉瑞,21.68,2.85,1112258
SZ002243,力合科创,8.3,2.85,7300407
SH900939,汇丽B,0.325,2.85,206700
SZ002602,ST华通,7.61,2.84,122281962
SZ300098,高新兴,4.71,2.84,22310244
SZ300872,天阳科技,15.19,2.84,5214369
SH688309,恒誉环保,15.22,2.84,610986
SZ300155,安居宝,4.36,2.83,6867600
SH603031,安孚科技,26.55,2.83,893080
SZ002222,福晶科技,35.29,2.83,7588059
SH688392,骄成超声,50.95,2.83,690861
SH600058,五矿发展,7.27,2.83,6300420
SZ300803,指南针,59.69,2.83,12352430
SZ002659,凯文教育,4.73,2.83,7314301
SH688171,纬德信息,20.07,2.82,2921974
SH688171,纬德信息,20.07,2.82,2921974
SH688079,美迪凯,8.74,2.82,1673794
SZ300603,立昂技术,10.57,2.82,8044400
SZ002995,天地在线,17.59,2.81,2730700
SZ002384,东山精密,25.59,2.81,22597818
SH600770,综艺股份,4.03,2.81,5221620
SZ300173,福能东方,5.48,2.81,10859100
SH605228,神通科技,10.25,2.81,2912273
SZ002261,拓维信息,32.88,2.81,142966830
SZ002748,ST世龙,8.77,2.81,2413900
SZ300802,矩子科技,17.95,2.81,2517356
SH603800,洪田股份,22.72,2.81,11978807
SZ300492,华图山鼎,97.13,2.8,451060
SH688127,蓝特光学,23.53,2.8,3696767
SZ002418,康盛股份,3.3,2.8,55333750
SZ301611,珂玛科技,56.25,2.8,1180052
SH688237,超卓航科,23.49,2.8,356480
SZ002195,岩山科技,5.14,2.8,144906907
SZ002778,中晟高科,16.91,2.8,1854280
SH600644,乐山电力,12.49,2.8,67697847
SH688521,芯原股份,94.99,2.79,5528205
SH688099,晶晨股份,70.46,2.79,2859803
SZ002105,信隆健康,7.38,2.79,9396100
SZ000586,汇源通信,9.57,2.79,3067300
SZ000952,广济药业,5.52,2.79,2620740
SZ301086,鸿富瀚,41.62,2.79,587850
SH603667,五洲新春,36.48,2.79,9868670
SZ300369,绿盟科技,7.03,2.78,10549000
SH603296,华勤技术,66.44,2.78,4538920
SZ300872,天阳科技,15.18,2.78,5214469
SZ301360,荣旗科技,44.9,2.77,384700
SH688682,霍莱沃,33.38,2.77,532543
SZ301213,观想科技,44.89,2.77,511010
SZ000711,*ST京蓝,1.86,2.76,25282632
SZ002756,永兴材料,30.85,2.76,5325743
SH600332,白云山,26.42,2.76,8255416
SZ002558,巨人网络,14.9,2.76,24217752
SZ301197,工大科雅,15.28,2.76,972900
SZ000700,模塑科技,7.11,2.75,10724000
SH688692,达梦数据,363.53,2.75,386751
SH603275,众辰科技,37.0,2.75,608000
SZ300491,通合科技,16.86,2.74,3272800
SH600203,福日电子,8.63,2.74,10744300
SZ300042,朗科科技,24.73,2.74,7400550
SH600671,ST目药,13.49,2.74,3290853
SH600120,浙江东方,6.03,2.73,48393187
SZ002775,文科股份,3.39,2.73,4330300
SH603956,威派格,6.39,2.73,7614083
SH688610,埃科光电,35.06,2.72,208728
SH688618,三旺通信,20.37,2.72,510117
SZ300499,高澜股份,18.12,2.72,6839694
SZ301129,瑞纳智能,20.46,2.71,2255471
SH603520,司太立,8.34,2.71,6059634
SZ002379,宏创控股,9.87,2.71,8128340
SZ300256,星星科技,4.17,2.71,34475100
SZ001314,亿道信息,43.59,2.71,2434500
SZ002600,领益智造,7.95,2.71,67676822
SZ002747,埃斯顿,19.69,2.71,11327466
SH603990,麦迪科技,14.03,2.71,8753545
SH605228,神通科技,10.24,2.71,2913573
SZ300412,迦南科技,4.92,2.71,6222350
SZ300222,科大智能,9.85,2.71,9165400
SZ300650,太龙股份,15.16,2.71,7611075
SH600649,城投控股,4.54,2.71,29015960
SZ002197,ST证通,4.92,2.71,10773100
SZ300662,科锐国际,33.8,2.7,2464835
SH601117,中国化学,7.62,2.7,47049706
SZ002602,ST华通,7.6,2.7,122384162
SH688638,誉辰智能,28.91,2.7,157265
SH603988,中电电机,20.54,2.7,1824300
SZ002454,松芝股份,7.23,2.7,7217427
SZ000100,TCL科技,4.19,2.7,161346784
SZ300563,神宇股份,35.14,2.69,2717580
SZ000586,汇源通信,9.56,2.69,3067500
SH603908,牧高笛,24.03,2.69,1703580
SH600192,长城电工,6.48,2.69,2866200
SZ300496,中科创达,55.26,2.69,5224599
SZ002474,榕基软件,6.52,2.68,6407000
SH603068,博通集成,33.33,2.68,3321695
SH600085,同仁堂,36.38,2.68,10126834
SH603895,天永智能,27.21,2.68,600700
SH603297,永新光学,87.29,2.67,581100
SH600185,格力地产,6.53,2.67,28696483
SH688244,永信至诚,38.04,2.67,537711
SZ301157,华塑科技,44.97,2.67,599000
SZ301299,卓创资讯,58.04,2.67,848754
SZ300134,大富科技,11.14,2.67,5280600
SZ300668,杰恩设计,17.28,2.67,382800
SZ001387,雪祺电气,12.67,2.67,1542320
SZ002580,圣阳股份,11.94,2.67,12662621
SH688047,龙芯中科,131.1,2.66,1138006
SH600506,统一股份,18.88,2.66,4509000
SH603005,晶方科技,28.52,2.66,15829293
SZ300520,科大国创,21.23,2.66,3817502
SH600448,华纺股份,2.71,2.65,8484160
SH600530,交大昂立,4.65,2.65,3238100
SH600725,云维股份,3.1,2.65,12156570
SZ002178,延华智能,5.8,2.65,5805400
SZ002105,信隆健康,7.37,2.65,9396500
SZ301266,宇邦新材,29.83,2.65,1352500
SH603700,宁水集团,11.65,2.64,3057500
SH600619,海立股份,11.28,2.64,19077300
SZ300032,金龙机电,4.27,2.64,12674500
SH600405,动力源,4.68,2.63,5812700
SH600148,长春一东,17.92,2.63,1112300
SH605277,新亚电子,16.0,2.63,3100180
SH603489,八方股份,25.02,2.63,1402600
SZ300915,海融科技,32.87,2.62,611100
SZ301337,亚华电子,26.64,2.62,594300
SZ301379,天山电子,29.01,2.62,2055360
SH603997,继峰股份,12.55,2.62,7085000
SZ301187,欧圣电气,32.11,2.62,2172500
SZ001229,魅视科技,31.32,2.62,559500
SZ000609,*ST中迪,2.36,2.61,3064203
SZ300698,万马科技,33.77,2.61,1424400
SZ001896,豫能控股,4.32,2.61,47992062
SH600167,联美控股,5.91,2.6,6176895
SH601360,三六零,10.25,2.6,65805798
SZ002406,远东传动,7.12,2.59,15003400
SH688625,呈和科技,49.19,2.59,953144
SH688400,凌云光,27.46,2.58,5146615
SZ300113,顺网科技,18.66,2.58,11686365
SH603881,数据港,32.55,2.58,26090508
SZ300134,大富科技,11.13,2.58,5280700
SZ300936,中英科技,35.38,2.58,470500
SH688496,清越科技,7.58,2.57,1166816
SH603098,森特股份,9.97,2.57,2929400
SZ300479,神思电子,19.58,2.57,3339100
SZ001319,铭科精技,25.14,2.57,1395100
SZ300650,太龙股份,15.14,2.57,7612675
SZ300786,国林科技,13.21,2.56,3324940
SZ000917,电广传媒,7.22,2.56,15549300
SZ300669,沪宁股份,21.66,2.56,422200
SZ300869,康泰医学,13.6,2.56,4743462
SH688429,时创能源,13.21,2.56,541915
SZ300959,线上线下,38.47,2.56,1063600
SZ002129,TCL中环,7.65,2.55,34218675
SZ301357,北方长龙,32.63,2.55,971000
SZ301198,喜悦智行,10.07,2.55,1825843
SH600595,中孚实业,4.02,2.55,20497188
SH688395,正弦电气,19.74,2.55,923244
SH603350,安乃达,32.92,2.55,624193
SZ301220,亚香股份,78.47,2.55,1146900
SH601996,丰林集团,2.01,2.55,7824400
SZ002983,芯瑞达,19.67,2.55,2563977
SZ300645,正元智慧,14.08,2.55,1744300
SH900910,海立B股,0.363,2.54,284013
SH600658,电子城,4.04,2.54,5871900
SH600192,长城电工,6.47,2.54,2868200
SZ300626,华瑞股份,9.31,2.53,2081400
SZ300118,东方日升,8.92,2.53,9130700
SZ300738,奥飞数据,23.47,2.53,42428733
SH603991,至正股份,54.38,2.53,978300
SH688057,金达莱,11.36,2.53,573776
SH603997,继峰股份,12.54,2.53,7085900
SZ002072,凯瑞德,4.46,2.53,2437000
SH600741,华域汽车,17.43,2.53,7194291
SH600185,格力地产,6.52,2.52,28697883
SZ301030,仕净科技,17.49,2.52,2700909
SH600266,城建发展,4.88,2.52,13286670
SH600159,大龙地产,2.44,2.52,16418800
SZ002845,同兴达,13.02,2.52,4837520
SZ002514,宝馨科技,4.48,2.52,36578600
SZ300085,银之杰,31.77,2.52,12197600
SH600578,京能电力,4.07,2.52,114172260
SZ300450,先导智能,19.92,2.52,10322029
SH600841,动力新科,5.3,2.51,5882272
SH603089,正裕工业,10.6,2.51,3293200
SZ301315,威士顿,46.48,2.51,906800
SH688130,晶华微,26.51,2.51,387393
SZ002117,东港股份,11.83,2.51,5550100
SZ002526,山东矿机,3.67,2.51,41662954
SZ002050,三花智控,26.69,2.5,53987028
SH605366,宏柏新材,5.74,2.5,3968140
SZ002822,ST中装,3.28,2.5,1849600
SH600100,同方股份,6.98,2.5,19456711
SZ002719,麦趣尔,7.83,2.49,9480000
SH600392,盛和资源,10.71,2.49,17562200
SZ001328,登康口腔,47.31,2.49,1829000
SZ300615,欣天科技,11.95,2.49,1377033
SZ300615,欣天科技,11.95,2.49,1377033
SH600649,城投控股,4.53,2.49,29019260
SZ300647,超频三,5.36,2.49,7709200
SZ002377,国创高新,2.89,2.48,15117700
SH688373,盟科药业-U,6.19,2.48,6995091
SZ002520,日发精机,5.78,2.48,14512450
SZ002178,延华智能,5.79,2.48,5806600
SZ300757,罗博特科,132.4,2.48,2457137
SZ301135,瑞德智能,24.08,2.47,1093300
SZ002587,奥拓电子,5.81,2.47,46142235
SZ002975,博杰股份,29.09,2.47,1008824
SH603272,联翔股份,16.21,2.47,713300
SZ002137,实益达,7.48,2.47,9516200
SZ300269,联建光电,3.74,2.47,5154520
SZ001328,登康口腔,47.3,2.47,1829100
SZ002405,四维图新,8.33,2.46,15858501
SZ002123,梦网科技,13.73,2.46,27904675
SZ300557,理工光科,31.26,2.46,836120
SZ300921,南凌科技,25.42,2.46,2283985
SZ300341,麦克奥迪,15.47,2.45,2438400
SZ301512,智信精密,37.6,2.45,446500
SZ300380,安硕信息,48.15,2.45,3471500
SH605358,立昂微,24.66,2.45,9114152
SH600956,新天绿能,7.52,2.45,7758459
SZ000100,TCL科技,4.18,2.45,161361084
SZ300656,民德电子,23.54,2.44,2691518
SH603038,华立股份,13.86,2.44,2153130
SZ300354,东华测试,40.67,2.44,1554300
SZ300246,宝莱特,7.14,2.44,4541302
SH600202,哈空调,5.04,2.44,6361300
SH600202,哈空调,5.04,2.44,6361300
SH603662,柯力传感,67.46,2.44,6120868
SZ300602,飞荣达,19.39,2.43,7359700
SH603344,星德胜,23.64,2.43,1608000
SZ000623,吉林敖东,16.04,2.43,10359714
SZ002117,东港股份,11.82,2.43,5550500
SH600716,凤凰股份,3.39,2.42,6180200
SH688131,皓元医药,40.61,2.42,2725866
SH601126,四方股份,17.38,2.42,12448121
SH601218,吉鑫科技,3.39,2.42,33193600
SZ301108,洁雅股份,27.46,2.42,1027183
SZ002771,真视通,15.25,2.42,3093890
SH603978,深圳新星,13.57,2.42,1785100
SZ301105,鸿铭股份,31.46,2.41,540600
SH688008,澜起科技,76.1,2.41,9717382
SH603533,掌阅科技,19.58,2.41,9545400
SZ300291,百纳千成,4.69,2.4,12011500
SZ002830,名雕股份,13.2,2.4,1230900
SZ300442,润泽科技,47.41,2.4,12721285
SZ002849,威星智能,17.06,2.4,2554250
SZ301238,瑞泰新材,16.62,2.4,2823500
SH603272,联翔股份,16.2,2.4,714700
SH601777,千里科技,8.97,2.4,28930599
SH688599,天合光能,13.23,2.4,15870922
SH600004,白云机场,9.0,2.39,19026352
SH688518,联赢激光,15.83,2.39,3025086
SZ002309,*ST中利,2.57,2.39,4660700
SZ300058,蓝色光标,8.57,2.39,58836201
SH688217,睿昂基因,21.55,2.38,238191
SZ300341,麦克奥迪,15.46,2.38,2440500
SZ301002,崧盛股份,16.36,2.38,775270
SZ000931,中关村,4.74,2.38,10968851
SZ002106,莱宝高科,9.47,2.38,8100000
SZ002400,省广集团,7.3,2.38,50823400
SH603528,多伦科技,7.73,2.38,5672200
SZ002962,五方光电,13.82,2.37,2298520
SZ300582,英飞特,12.09,2.37,1873000
SZ300063,天龙集团,8.21,2.37,13938410
SZ301601,惠通科技,34.17,2.37,1633052
SZ300735,光弘科技,24.67,2.37,5141087
SZ300612,宣亚国际,13.9,2.36,2353700
SH688252,天德钰,23.85,2.36,3636300
SZ300310,宜通世纪,6.08,2.36,8662600
SZ000536,华映科技,4.34,2.36,22184414
SZ002559,亚威股份,9.11,2.36,8105200
SH603366,日出东方,9.56,2.36,10657800
SZ300213,佳讯飞鸿,7.82,2.36,7129200
SZ300691,联合光电,16.98,2.35,2255900
SZ000532,华金资本,14.39,2.35,5213700
SZ002649,博彦科技,13.06,2.35,12464500
SH605259,绿田机械,17.01,2.35,3228800
SZ300679,电连技术,47.55,2.35,3064300
SZ002694,顾地科技,4.35,2.35,8320260
SZ300043,星辉娱乐,3.48,2.35,16700200
SZ002139,拓邦股份,13.91,2.35,15625888
SZ300120,经纬辉开,7.83,2.35,4270629
SH601929,吉视传媒,1.75,2.34,39292690
SH600768,宁波富邦,10.05,2.34,3835700
SZ301238,瑞泰新材,16.61,2.34,2823600
SH600568,ST中珠,1.31,2.34,6263620
SZ002782,可立克,12.23,2.34,3246800
SZ300177,中海达,9.62,2.34,6759850
SZ002467,二六三,5.27,2.33,18106380
SZ002517,恺英网络,17.16,2.33,19460061
SZ001283,豪鹏科技,53.22,2.33,983500
SZ002426,胜利精密,2.63,2.33,44580400
SZ001211,双枪科技,22.38,2.33,2137201
SZ002570,贝因美,6.16,2.33,140247479
SZ002863,今飞凯达,4.83,2.33,5995785
SH688028,沃尔德,21.59,2.32,1130015
SH688026,洁特生物,14.55,2.32,1446071
SH688450,光格科技,23.52,2.31,135602
SH688251,井松智能,19.05,2.31,472936
SZ301006,迈拓股份,14.15,2.31,622600
SZ300713,英可瑞,14.59,2.31,2914100
SZ300448,浩云科技,6.21,2.31,5672336
SH600266,城建发展,4.87,2.31,13288970
SH688273,麦澜德,28.04,2.3,722982
SH601238,广汽集团,7.99,2.3,13238100
SH688318,财富趋势,136.82,2.3,1042479
SZ002837,英维克,31.64,2.3,9882789
SH603341,龙旗科技,40.94,2.3,1638500
SZ300621,维业股份,8.47,2.29,2040450
SH688277,天智航-U,12.05,2.29,2003283
SZ300989,蕾奥规划,16.96,2.29,2955970
SH688653,康希通信,11.61,2.29,2056784
SZ002679,福建金森,8.5,2.29,1539960
SZ002130,沃尔核材,18.39,2.28,28043200
SZ300678,中科信息,29.56,2.28,2513300
SH688659,元琛科技,7.19,2.28,1573011
SH688711,宏微科技,15.79,2.27,1884572
SH603019,中科曙光,63.66,2.27,14827307
SZ002517,恺英网络,17.15,2.27,19460861
SH603690,至纯科技,25.64,2.27,7711200
SZ002388,ST新亚,3.6,2.27,8483300
SH688589,力合微,25.24,2.27,1010692
SZ301011,华立科技,25.67,2.27,2875800
SZ300166,东方国信,9.92,2.27,12525700
SZ000599,青岛双星,4.53,2.26,14065795
SZ301567,贝隆精密,37.12,2.26,297800
SZ300426,华智数媒,9.97,2.26,2662300
SZ300543,朗科智能,10.39,2.26,5569477
SH600643,爱建集团,4.53,2.26,8054660
SZ002682,龙洲股份,4.08,2.26,8542100
SH688529,豪森智能,16.73,2.26,1313713
SH600363,联创光电,55.14,2.26,3668941
SZ002480,新筑股份,5.42,2.26,10776600
SH603193,润本股份,39.51,2.25,3255008
SZ000429,粤高速A,14.07,2.25,6572708
SZ002206,海利得,4.99,2.25,24783591
SH688380,中微半导,27.77,2.25,2363037
SZ002850,科达利,130.23,2.25,1921470
SZ300197,节能铁汉,1.82,2.25,22611500
SZ300490,华自科技,7.27,2.25,2942510
SZ002328,新朋股份,5.45,2.25,5214500
SZ000503,国新健康,10.49,2.24,9751081
SZ301391,卡莱特,34.88,2.23,319940
SZ300667,必创科技,14.65,2.23,2017300
SZ002837,英维克,31.62,2.23,9892289
SZ300299,富春股份,5.95,2.23,12901270
SZ300989,蕾奥规划,16.95,2.23,2957670
SZ300910,瑞丰新材,61.96,2.23,1939460
SZ300968,格林精密,14.21,2.23,3303601
SZ002526,山东矿机,3.66,2.23,41674254
SZ000409,云鼎科技,11.06,2.22,14838600
SZ300635,中达安,9.66,2.22,1648900
SH603270,金帝股份,24.36,2.22,2406100
SZ300478,杭州高新,11.99,2.22,3006043
SZ300528,幸福蓝海,9.22,2.22,16173985
SZ000776,广发证券,15.67,2.22,19127720
SZ300120,经纬辉开,7.82,2.22,4274429
SZ300467,迅游科技,17.59,2.21,2150700
SH688565,力源科技,7.39,2.21,1987307
SZ002902,铭普光磁,17.1,2.21,2532250
SZ002397,梦洁股份,3.7,2.21,10525900
SH688298,东方生物,22.18,2.21,985885
SH600363,联创光电,55.11,2.21,3670241
SZ301365,矩阵股份,17.22,2.2,1424200
SH688668,鼎通科技,46.4,2.2,1991069
SZ000955,欣龙控股,4.19,2.2,3792000
SZ002493,荣盛石化,8.37,2.2,13174567
SH600391,航发科技,24.13,2.2,10618500
SH600835,上海机电,21.85,2.2,5254300
SH688529,豪森智能,16.72,2.2,1314913
SZ300418,昆仑万维,32.09,2.2,18354278
SZ301159,三维天地,28.93,2.19,660500
SZ300853,申昊科技,21.42,2.19,2650300
SZ301511,德福科技,13.98,2.19,2925140
SH688087,英科再生,23.34,2.19,1575095
SH600366,宁波韵升,7.48,2.19,13884707
SZ301042,安联锐视,31.9,2.18,593200
SH603106,恒银科技,7.97,2.18,3189600
SZ300076,GQY视讯,6.56,2.18,4180200
SH688082,盛美上海,105.3,2.18,1661119
SZ301567,贝隆精密,37.09,2.18,299200
SH605318,法狮龙,29.5,2.18,975300
SZ300787,海能实业,13.57,2.18,2247460
SZ002593,日上集团,4.7,2.17,7222100
SZ300931,通用电梯,6.59,2.17,2106800
SZ002664,信质集团,16.0,2.17,5811700
SH688061,灿瑞科技,28.69,2.17,480524
SZ300536,*ST农尚,9.88,2.17,3941100
SZ300903,科翔股份,7.52,2.17,3092480
SZ300293,蓝英装备,20.69,2.17,2404400
SZ002658,雪迪龙,6.62,2.16,4353900
SZ002544,普天科技,20.79,2.16,2625400
SZ300068,南都电源,14.16,2.16,13080447
SZ300385,雪浪环境,4.73,2.16,2517200
SH603124,江南新材,41.18,2.16,1126789
SZ300435,中泰股份,13.71,2.16,2839510
SZ300895,铜牛信息,46.25,2.16,6730261
SH603108,润达医疗,17.95,2.16,17564316
SH601231,环旭电子,13.69,2.16,6947400
SZ301218,华是科技,19.01,2.15,1235900
SZ301399,英特科技,22.8,2.15,525395
SZ301539,宏鑫科技,18.05,2.15,777200
SH600698,湖南天雁,5.69,2.15,7342500
SZ002340,格林美,6.18,2.15,41842758
SZ002947,恒铭达,31.8,2.15,2077837
SH603916,苏博特,8.09,2.15,7034300
SH605178,时空科技,15.21,2.15,643600
SZ002628,成都路桥,4.28,2.15,13634080
SZ002175,东方智造,4.27,2.15,25535900
SH688416,恒烁股份,38.44,2.15,744052
SZ300399,天利科技,20.47,2.15,4348996
SH600426,华鲁恒升,20.46,2.15,12676034
SZ002739,万达电影,11.4,2.15,18805657
SZ300743,天地数码,16.23,2.14,2007560
SZ301069,凯盛新材,16.74,2.14,13810515
SZ300760,迈瑞医疗,220.46,2.14,4514940
SH603052,可川科技,34.39,2.14,547880
SH600376,首开股份,2.39,2.14,11927800
SH688603,天承科技,73.88,2.14,259518
SZ300812,易天股份,20.08,2.14,1897500
SZ301111,粤万年青,14.34,2.14,752200
SH603639,海利尔,12.87,2.14,3556300
SZ300532,今天国际,11.04,2.13,3090320
SH688669,聚石化学,16.28,2.13,1064943
SZ002115,三维通信,7.2,2.13,21801800
SZ300523,辰安科技,20.17,2.13,1664643
SH600845,宝信软件,26.35,2.13,7761382
SZ000989,ST九芝,9.12,2.13,8774860
SZ002589,瑞康医药,2.89,2.12,18769100
SZ301622,英思特,66.5,2.12,985985
SH603602,纵横通信,15.42,2.12,2898900
SZ002027,分众传媒,7.22,2.12,71525444
SZ300102,乾照光电,10.6,2.12,8865750
SZ300665,飞鹿股份,7.25,2.11,3079701
SH603009,北特科技,44.94,2.11,5774300
SZ000525,ST红太阳,6.77,2.11,11097087
SH603009,北特科技,44.94,2.11,5774300
SZ000525,ST红太阳,6.77,2.11,11097087
SZ300511,雪榕生物,4.84,2.11,13001607
SZ000818,航锦科技,24.25,2.11,23795967
SZ301063,海锅股份,24.22,2.11,1690400
SH600769,祥龙电业,10.2,2.1,3501900
SH688310,迈得医疗,11.16,2.1,888443
SZ300711,广哈通信,20.93,2.1,1756400
SZ001308,康冠科技,20.9,2.1,1533085
SZ002963,豪尔赛,11.16,2.1,782002
SH688556,高测股份,8.75,2.1,4997912
SH600182,S佳通,15.04,2.1,872600
SZ300062,中能电气,4.87,2.1,3948460
SH603516,淳中科技,34.48,2.1,3752300
SZ300861,美畅股份,18.93,2.1,2792936
SZ002448,中原内配,7.79,2.1,11512400
SH603488,展鹏科技,7.3,2.1,1676960
SZ003032,*ST传智,5.38,2.09,6594300
SZ300068,南都电源,14.15,2.09,13081847
SZ002689,远大智能,3.42,2.09,6070700
SZ300814,中富电路,27.86,2.09,1365363
SH600570,恒生电子,25.95,2.08,12263608
SH600518,康美药业,1.96,2.08,107427642
SZ301095,广立微,49.51,2.08,1210800
SZ301631,壹连科技,108.59,2.08,284832
SZ000006,深振业A,6.39,2.08,13379953
SZ002858,力盛体育,11.79,2.08,2804160
SZ300453,三鑫医疗,7.84,2.08,4702959
SZ300868,杰美特,30.93,2.08,1031500
SZ300461,田中精机,18.75,2.07,893000
SZ301313,凡拓数创,21.65,2.07,929100
SZ300825,阿尔特,9.87,2.07,3850900
SZ301193,家联科技,14.8,2.07,372600
SH603150,万朗磁塑,30.76,2.06,829400
SZ002648,卫星化学,18.36,2.06,41771758
SZ002281,光迅科技,42.57,2.06,7620690
SZ301095,广立微,49.5,2.06,1210900
SH688132,邦彦技术,18.79,2.06,865082
SZ300188,国投智能,13.38,2.06,4842900
SH600435,北方导航,10.94,2.05,10058248
SZ002444,巨星科技,23.38,2.05,11606160
SZ300613,富瀚微,47.86,2.05,2357100
SH603106,恒银科技,7.96,2.05,3189700
SH688592,司南导航,39.27,2.05,303523
SH601901,方正证券,7.48,2.05,33531626
SH688685,迈信林,64.63,2.05,1258052
SZ002242,九阳股份,9.47,2.05,2852947
SZ002081,金螳螂,3.49,2.05,14999600
SZ300399,天利科技,20.45,2.05,4349296
SZ300813,泰林生物,17.48,2.04,816093
SZ301163,宏德股份,21.51,2.04,581700
SZ002549,凯美特气,8.49,2.04,30473838
SH603021,ST华鹏,3.0,2.04,30376419
SH688113,联测科技,32.5,2.04,768981
